"@timestamp",ev,el,ea,cid,"browser_name",clientip
"January 17th 2020, 00:10:40.272",13,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 00:10:44.282",2,count,"Socket reconnected","a9b7ee87-6546-4673-9877-d5fb8c56044a",Chrome,"117.6.131.213"
"January 17th 2020, 00:11:04.944",1,count,"Socket reconnected","2058479c-3ea9-418f-8d8a-560a37767b97","Coc Coc","14.187.147.51"
"January 17th 2020, 00:11:24.320",12,count,"Socket reconnected","34dd2d2c-cee5-46b8-8c6a-7b05cb47c018",Chrome,"117.3.83.111"
"January 17th 2020, 00:12:46.466",5,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"14.160.35.250"
"January 17th 2020, 00:13:08.415",7,count,"Socket reconnected","68ffa116-26e7-4b7b-a192-3f0b6c6adcfc",Chrome,"115.73.141.44"
"January 17th 2020, 00:13:30.752",7,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 00:14:18.934",1,count,"Socket reconnected","f287906a-f3b8-4e9a-9e6d-ca4ddcea43e9",Safari,"42.113.63.208"
"January 17th 2020, 00:15:17.161",2,count,"Socket reconnected","9624c352-ed0f-4e9a-8790-994187241c2b",Chrome,"113.22.82.139"
"January 17th 2020, 00:15:38.359",1,count,"Socket reconnected","39ac70bf-1420-403f-99a1-256323715265","Mobile Safari","113.23.6.130"
"January 17th 2020, 00:17:16.115",6,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"14.160.35.250"
"January 17th 2020, 00:18:01.428",2,count,"Socket reconnected","94efea45-b36d-4da6-877a-6de139205020",Chrome,"118.70.123.9"
"January 17th 2020, 00:18:54.794",4,count,"Socket reconnected","e1886d6a-9a19-4781-b808-75490336be59",Chrome,"116.100.23.233"
"January 17th 2020, 00:19:23.290",1,count,"Socket reconnected","ec65062c-8735-49d4-912b-68e46fcd8d52","Chrome Mobile","112.197.117.217"
"January 17th 2020, 00:20:12.395",1,count,"Socket reconnected","1a18921f-93d1-49dc-aa6b-d34b6e9267dd",Chrome,"1.53.88.96"
"January 17th 2020, 00:21:31.800",1,count,"Socket reconnected","ff6b6bc9-a49c-4832-8c39-f8e3f74c3139",Safari,"24.114.79.9"
"January 17th 2020, 00:22:22.873",1,count,"Socket reconnected","4bdfdd81-3f6b-4eb9-b8da-493a162939d8",Chrome,"118.71.1.15"
"January 17th 2020, 00:22:23.210",2,count,"Socket reconnected","69c89523-ad7b-45a1-9856-f3653340a0ef",Safari,"42.116.115.100"
"January 17th 2020, 00:22:41.702",4,count,"Socket reconnected","e85a06cd-c537-432c-9804-3a4b2ffea91c",Chrome,"146.88.51.193"
"January 17th 2020, 00:22:42.858",2,count,"Socket reconnected","5f55c48e-9957-4201-bbfc-87fdbe7fbea8",Chrome,"118.69.225.151"
"January 17th 2020, 00:22:44.263",10,count,"Socket reconnected","2a427085-72da-427a-aca0-b0810c25845a","Chrome Mobile iOS","103.199.57.198"
"January 17th 2020, 00:23:28.714",2,count,"Socket reconnected","ff6b6bc9-a49c-4832-8c39-f8e3f74c3139",Safari,"24.114.79.9"
"January 17th 2020, 00:23:30.700",8,count,"Socket reconnected","68ffa116-26e7-4b7b-a192-3f0b6c6adcfc",Chrome,"115.73.141.44"
"January 17th 2020, 00:25:15.009",5,count,"Socket reconnected","e1886d6a-9a19-4781-b808-75490336be59",Chrome,"116.100.23.233"
"January 17th 2020, 00:25:25.644",1,count,"Socket reconnected","d00fb74c-9ae8-4462-b0f8-673bbca1057f","Coc Coc","14.186.56.204"
"January 17th 2020, 00:25:43.059",1,count,"Socket reconnected","ec2e1c3a-7597-4b32-af12-f144fa2557b1","Chrome Mobile","14.187.35.59"
"January 17th 2020, 00:25:43.087",3,count,"Socket reconnected","a9b7ee87-6546-4673-9877-d5fb8c56044a",Chrome,"117.6.131.213"
"January 17th 2020, 00:26:34.540",2,count,"Socket reconnected","226a329c-ef98-47dd-bb12-c5cef7e630c8","Coc Coc","14.190.49.57"
"January 17th 2020, 00:27:15.910",2,count,"Socket reconnected","dde67a20-973f-4bcc-a2d5-80a80f8bb768","Mobile Safari","171.255.121.23"
"January 17th 2020, 00:28:25.866",1,count,"Socket reconnected","74e512ff-519f-493f-95fc-442c617a4238","Chrome Mobile iOS","171.241.30.223"
"January 17th 2020, 00:29:03.736",3,count,"Socket reconnected","33b40da3-c7be-480b-858e-ba87a0480925",Chrome,"116.104.95.229"
"January 17th 2020, 00:29:41.887",3,count,"Socket reconnected","5f55c48e-9957-4201-bbfc-87fdbe7fbea8",Chrome,"118.69.225.151"
"January 17th 2020, 00:30:14.999",6,count,"Socket reconnected","e1886d6a-9a19-4781-b808-75490336be59",Chrome,"116.100.23.233"
"January 17th 2020, 00:32:32.022",3,count,"Socket reconnected","dde67a20-973f-4bcc-a2d5-80a80f8bb768","Mobile Safari","171.255.121.23"
"January 17th 2020, 00:33:50.684",2,count,"Socket reconnected","ac822e86-3586-43d7-9d9e-4e8b6b70e759",Chrome,"171.243.114.91"
"January 17th 2020, 00:35:37.223",1,count,"Socket reconnected","62fb79d5-8666-465a-b428-ccaf61234cc3","Chrome Mobile","14.189.217.255"
"January 17th 2020, 00:40:34.157",3,count,"Socket reconnected","528f78ba-1e66-4f92-accf-55ccf7d4c30c",Chrome,"116.109.220.103"
"January 17th 2020, 00:41:11.948",14,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 00:44:01.021",8,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 00:44:12.993",2,count,"Socket reconnected","f287906a-f3b8-4e9a-9e6d-ca4ddcea43e9",Safari,"173.239.198.187"
"January 17th 2020, 00:46:56.230",1,count,"Socket reconnected","377a9570-69b9-49dc-af01-2be92c586f9d",Chrome,"116.102.173.29"
"January 17th 2020, 00:48:59.150",3,count,"Socket reconnected","835d325a-6313-4b8c-ab55-ffee1b11d967","Coc Coc","123.25.50.76"
"January 17th 2020, 00:49:49.620",4,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 00:50:02.544",4,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 00:50:04.018",4,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 00:50:08.098",1,count,"Socket reconnected","ef512e09-fba7-49cd-94d5-fe69d70b00db",Safari,"171.248.105.100"
"January 17th 2020, 00:51:39.813",9,count,"Socket reconnected","da61a0c9-3820-4dee-8350-ad6828269ca8",Chrome,"113.161.83.187"
"January 17th 2020, 00:53:22.777",1,count,"Socket reconnected","393c4948-9f1f-4eba-9303-90984d02ba71",Chrome,"42.112.69.117"
"January 17th 2020, 00:57:40.838",4,count,"Socket reconnected","2e07b57f-3efd-41ea-98f3-f89378abb79a",Chrome,"14.162.96.169"
"January 17th 2020, 01:00:46.234",7,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"14.160.35.250"
"January 17th 2020, 01:01:57.750",3,count,"Socket reconnected","25974274-0a66-4a49-99a7-3a897dd31bac",Chrome,"45.32.66.193"
"January 17th 2020, 01:02:41.380",1,count,"Socket reconnected","4fa7fa98-da1e-4e21-89e7-3be6ff7983a4","Mobile Safari","1.52.209.14"
"January 17th 2020, 01:04:02.460",1,count,"Socket reconnected","a7276809-54d2-46c8-a0cc-41b97574ebfd",Chrome,"50.93.55.83"
"January 17th 2020, 01:04:10.892",2,count,"Socket reconnected","352bbaf4-dbf7-4dfa-9f27-623bd438291b",Chrome,"14.169.169.49"
"January 17th 2020, 01:04:11.357",9,count,"Socket reconnected","68ffa116-26e7-4b7b-a192-3f0b6c6adcfc",Chrome,"115.73.141.44"
"January 17th 2020, 01:04:15.730",1,count,"Socket reconnected","03148f0b-cc3f-4f5b-b549-ea18be889fbb","Coc Coc","113.160.73.226"
"January 17th 2020, 01:06:35.097",5,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 01:06:49.624",5,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 01:07:02.570",3,count,"Socket reconnected","dc0b6c96-e024-4d96-b2f1-d09836715e93",Chrome,"14.161.25.15"
"January 17th 2020, 01:07:02.989",5,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 01:08:37.464",10,count,"Socket reconnected","da61a0c9-3820-4dee-8350-ad6828269ca8",Chrome,"210.245.34.195"
"January 17th 2020, 01:11:11.758",15,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 01:12:59.098",4,count,"Socket reconnected","835d325a-6313-4b8c-ab55-ffee1b11d967","Coc Coc","123.25.50.76"
"January 17th 2020, 01:14:32.567",9,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 01:14:49.688",3,count,"Socket reconnected","33b40da3-c7be-480b-858e-ba87a0480925",Chrome,"116.104.95.229"
"January 17th 2020, 01:15:13.365",3,count,"Socket reconnected","352bbaf4-dbf7-4dfa-9f27-623bd438291b",Chrome,"14.169.169.49"
"January 17th 2020, 01:15:23.600",1,count,"Socket reconnected","ff7b56c6-124d-4987-bbb1-9153566f7d1d",Chrome,"171.248.146.148"
"January 17th 2020, 01:15:46.619",13,count,"Socket reconnected","34dd2d2c-cee5-46b8-8c6a-7b05cb47c018",Chrome,"117.3.83.111"
"January 17th 2020, 01:16:21.805",6,count,"Socket reconnected","ff928d2a-90d6-47b7-95de-3d16458feef6","Coc Coc","14.244.63.170"
"January 17th 2020, 01:24:51.110",1,count,"Socket reconnected","2bb249ba-b652-449c-948a-306f6cd3f0d1",Chrome,"14.187.87.215"
"January 17th 2020, 01:25:30.439",2,count,"Socket reconnected","a7276809-54d2-46c8-a0cc-41b97574ebfd",Chrome,"50.93.55.83"
"January 17th 2020, 01:25:51.369",1,count,"Socket reconnected","65ebb640-542e-464a-922b-f618acfee997",Chrome,"117.6.111.127"
"January 17th 2020, 01:32:14.837",1,count,"Socket reconnected","95819a65-e405-4c94-a0da-9c82607bf032","Chrome Mobile","38.132.110.227"
"January 17th 2020, 01:33:54.139",2,count,"Socket reconnected","2bb249ba-b652-449c-948a-306f6cd3f0d1",Chrome,"14.187.87.215"
"January 17th 2020, 01:34:50.369",1,count,"Socket reconnected","aefe0ee6-2e82-4685-b503-4badc8ccbd21",Chrome,"42.114.151.237"
"January 17th 2020, 01:34:54.177",3,count,"Socket reconnected","2bb249ba-b652-449c-948a-306f6cd3f0d1",Chrome,"14.187.87.215"
"January 17th 2020, 01:35:36.988",3,count,"Socket reconnected","223aef50-9ec0-4bf5-b07e-417c2aecf6ec",Chrome,"14.232.179.161"
"January 17th 2020, 01:35:59.908",1,count,"Socket reconnected","5b5a03f3-ef3d-4a50-8b47-4543672c2f6a",Chrome,"222.254.26.53"
"January 17th 2020, 01:36:26.914",4,count,"Socket reconnected","25974274-0a66-4a49-99a7-3a897dd31bac",Chrome,"45.32.66.193"
"January 17th 2020, 01:37:15.535",8,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"117.0.38.90"
"January 17th 2020, 01:39:37.441",1,count,"Socket reconnected","615d526d-0622-4f26-8506-f8c672bcd901","Mobile Safari","171.247.174.95"
"January 17th 2020, 01:40:01.735",1,count,"Socket reconnected","4025a08c-8d95-4eb0-8734-a0991323460a",Safari,"142.214.36.165"
"January 17th 2020, 01:41:40.375",16,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 01:42:12.687",1,count,"Socket reconnected","3bbab5d4-e420-43a3-8a0c-eb0f9d8f0d68",Chrome,"73.203.133.217"
"January 17th 2020, 01:45:31.169",10,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 01:46:50.641",6,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 01:47:06.563",6,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 01:47:06.563",6,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 01:48:40.552",11,count,"Socket reconnected","da61a0c9-3820-4dee-8350-ad6828269ca8",Chrome,"210.245.34.195"
"January 17th 2020, 01:49:52.444",7,count,"Socket reconnected","ff928d2a-90d6-47b7-95de-3d16458feef6","Coc Coc","14.244.63.170"
"January 17th 2020, 01:51:18.160",1,count,"Socket reconnected","f09a8b71-40ba-4b80-b4d7-e327fafb8f64","Chrome Mobile iOS","140.123.106.93"
"January 17th 2020, 01:52:21.850",1,count,"Socket reconnected","29124e3f-a419-4dae-97d1-719e574c8214",Chrome,"185.47.220.158"
"January 17th 2020, 01:52:53.815",3,count,"Socket reconnected","6b89d116-b1c8-44b9-9353-62c2faaf8efd",Chrome,"118.70.120.220"
"January 17th 2020, 01:52:53.815",3,count,"Socket reconnected","6b89d116-b1c8-44b9-9353-62c2faaf8efd",Chrome,"118.70.120.220"
"January 17th 2020, 01:54:45.690",14,count,"Socket reconnected","34dd2d2c-cee5-46b8-8c6a-7b05cb47c018",Chrome,"117.3.83.111"
"January 17th 2020, 01:56:44.055",1,count,"Socket reconnected","eebafbed-f50e-4734-afdb-e2af482dc574",Chrome,"171.224.177.237"
"January 17th 2020, 01:59:02.665",5,count,"Socket reconnected","2e07b57f-3efd-41ea-98f3-f89378abb79a",Chrome,"14.162.96.169"
"January 17th 2020, 01:59:24.598",5,count,"Socket reconnected","5a9a64a8-3cdb-4326-8bba-0e47bc1a3f5a","Mobile Safari","14.177.235.92"
"January 17th 2020, 02:01:08.075",6,count,"Socket reconnected","5a9a64a8-3cdb-4326-8bba-0e47bc1a3f5a","Mobile Safari","14.177.235.92"
"January 17th 2020, 02:03:27.464",5,count,"Socket reconnected","25974274-0a66-4a49-99a7-3a897dd31bac",Chrome,"45.32.66.193"
"January 17th 2020, 02:03:31.757",2,count,"Socket reconnected","3bbab5d4-e420-43a3-8a0c-eb0f9d8f0d68",Chrome,"73.203.133.217"
"January 17th 2020, 02:05:38.566",12,count,"Socket reconnected","da61a0c9-3820-4dee-8350-ad6828269ca8",Chrome,"210.245.34.195"
"January 17th 2020, 02:11:39.853",17,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 02:15:41.256",4,count,"Socket reconnected","33b40da3-c7be-480b-858e-ba87a0480925",Chrome,"116.104.95.229"
"January 17th 2020, 02:16:01.618",11,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 02:17:15.494",9,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"14.160.35.250"
"January 17th 2020, 02:24:13.736",3,count,"Socket reconnected","ac822e86-3586-43d7-9d9e-4e8b6b70e759",Chrome,"171.243.114.91"
"January 17th 2020, 02:25:03.191",5,count,"Socket reconnected","33b40da3-c7be-480b-858e-ba87a0480925",Chrome,"116.104.95.229"
"January 17th 2020, 02:27:33.572",4,count,"Socket reconnected","223aef50-9ec0-4bf5-b07e-417c2aecf6ec",Chrome,"14.232.179.161"
"January 17th 2020, 02:30:59.114",1,count,"Socket reconnected","8e089ea5-fbd2-4251-9a79-d363eefdef46",Safari,"84.144.206.73"
"January 17th 2020, 02:34:21.886",10,count,"Socket reconnected","68ffa116-26e7-4b7b-a192-3f0b6c6adcfc",Chrome,"115.73.141.44"
"January 17th 2020, 02:34:42.124",4,count,"Socket reconnected","5f55c48e-9957-4201-bbfc-87fdbe7fbea8",Chrome,"118.69.225.151"
"January 17th 2020, 02:38:12.310",1,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 02:42:09.653",18,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 02:43:18.913",7,count,"Socket reconnected","434afadc-71d4-4d7b-9a3e-135822092dfc","Chrome Mobile WebView","14.231.27.117"
"January 17th 2020, 02:44:42.682",2,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 02:44:50.708",7,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 02:45:03.939",7,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 02:45:05.189",7,count,"Socket reconnected","d5866c39-5288-4186-a854-3d24e7112738","Coc Coc","42.114.242.123"
"January 17th 2020, 02:47:01.149",12,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 02:47:21.653",8,count,"Socket reconnected","ff928d2a-90d6-47b7-95de-3d16458feef6","Coc Coc","14.244.63.170"
"January 17th 2020, 02:51:32.843",1,count,"Socket reconnected","7add688a-a17a-407d-b095-3589c39e4e37",Chrome,"14.177.230.125"
"January 17th 2020, 02:52:43.265",3,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 02:56:45.530",10,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"14.160.35.250"
"January 17th 2020, 02:56:52.445",1,count,"Socket reconnected","28e3b0a4-02ba-4478-899b-a6965157ca54","Chrome Mobile iOS","1.55.109.167"
"January 17th 2020, 02:57:37.213",13,count,"Socket reconnected","da61a0c9-3820-4dee-8350-ad6828269ca8",Chrome,"113.161.83.187"
"January 17th 2020, 02:58:44.146",4,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 02:59:54.732",6,count,"Socket reconnected","2e07b57f-3efd-41ea-98f3-f89378abb79a",Chrome,"14.162.96.169"
"January 17th 2020, 03:00:35.022",1,count,"Socket reconnected","521cf065-4fe8-4f5b-a58c-4bdc8dd0e5ab",Chrome,"27.72.41.70"
"January 17th 2020, 03:02:06.779",1,count,"Socket reconnected","46ef0ec6-1a1c-4311-a14d-f9da212a0a37",Chrome,"122.249.67.145"
"January 17th 2020, 03:02:36.575",15,count,"Socket reconnected","34dd2d2c-cee5-46b8-8c6a-7b05cb47c018",Chrome,"117.3.83.111"
"January 17th 2020, 03:06:22.588",5,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 03:09:15.069",6,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 03:12:10.176",19,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 03:12:22.948",2,count,"Socket reconnected","393c4948-9f1f-4eba-9303-90984d02ba71",Chrome,"42.112.68.76"
"January 17th 2020, 03:13:46.241",11,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"14.160.35.250"
"January 17th 2020, 03:17:15.807",12,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"14.160.35.250"
"January 17th 2020, 03:17:34.103",13,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 03:18:47.772",7,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 03:22:38.736",1,count,"Socket reconnected","3cecb678-a382-4248-9163-ba20235bfe66","Samsung Internet","14.248.154.170"
"January 17th 2020, 03:26:02.773",2,count,"Socket reconnected","4025a08c-8d95-4eb0-8734-a0991323460a",Safari,"142.214.36.165"
"January 17th 2020, 03:30:26.144",1,count,"Socket reconnected","25a84428-9941-449c-905a-a12ad6b0681f",Chrome,"116.98.118.36"
"January 17th 2020, 03:32:03.945",3,count,"Socket reconnected","4025a08c-8d95-4eb0-8734-a0991323460a",Safari,"142.214.36.165"
"January 17th 2020, 03:35:13.637",3,count,"Socket reconnected","69c89523-ad7b-45a1-9856-f3653340a0ef",Safari,"42.116.115.100"
"January 17th 2020, 03:37:17.298",8,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 03:38:17.369",4,count,"Socket reconnected","69c89523-ad7b-45a1-9856-f3653340a0ef",Safari,"42.116.115.100"
"January 17th 2020, 03:39:24.400",9,count,"Socket reconnected","ff928d2a-90d6-47b7-95de-3d16458feef6","Coc Coc","14.244.63.170"
"January 17th 2020, 03:39:51.270",16,count,"Socket reconnected","34dd2d2c-cee5-46b8-8c6a-7b05cb47c018",Chrome,"117.3.83.111"
"January 17th 2020, 03:42:39.799",20,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 03:43:48.194",9,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 03:46:07.211",6,count,"Socket reconnected","33b40da3-c7be-480b-858e-ba87a0480925",Chrome,"116.104.95.229"
"January 17th 2020, 03:48:30.794",14,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 03:48:33.783",5,count,"Socket reconnected","223aef50-9ec0-4bf5-b07e-417c2aecf6ec",Chrome,"14.232.179.161"
"January 17th 2020, 03:49:05.350",1,count,"Socket reconnected","928d3d3b-f588-4e3b-b981-29d4d492f2e1",Chrome,"42.119.158.87"
"January 17th 2020, 03:49:09.419",1,count,"Socket reconnected","50bb5154-5744-442d-9c46-30a2d384de2d",Opera,"118.71.153.191"
"January 17th 2020, 03:49:20.857",10,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 03:49:45.165",13,count,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"14.160.35.250"
"January 17th 2020, 03:53:49.952",2,count,"Socket reconnected","7add688a-a17a-407d-b095-3589c39e4e37",Chrome,"14.177.230.125"
"January 17th 2020, 03:57:54.681",4,count,"Socket reconnected","6b89d116-b1c8-44b9-9353-62c2faaf8efd",Chrome,"118.70.120.220"
"January 17th 2020, 03:57:54.684",4,count,"Socket reconnected","6b89d116-b1c8-44b9-9353-62c2faaf8efd",Chrome,"118.70.120.220"
"January 17th 2020, 04:00:37.245",2,count,"Socket reconnected","928d3d3b-f588-4e3b-b981-29d4d492f2e1",Chrome,"42.119.158.87"
"January 17th 2020, 04:00:45.122",7,count,"Socket reconnected","2e07b57f-3efd-41ea-98f3-f89378abb79a",Chrome,"14.162.96.169"
"January 17th 2020, 04:03:23.145",4,count,"Socket reconnected","4025a08c-8d95-4eb0-8734-a0991323460a",Safari,"142.214.36.165"
"January 17th 2020, 04:03:31.296",1,count,"Socket reconnected","3f2dae53-713a-4da6-af91-4569df1a9292",Safari,"171.224.179.152"
"January 17th 2020, 04:06:14.605",2,count,"Socket reconnected","3f2dae53-713a-4da6-af91-4569df1a9292",Safari,"171.224.179.152"
"January 17th 2020, 04:12:41.460",21,count,"Socket reconnected","ccebd056-3c5f-4ecd-a0af-79e8e0abcfa5",Chrome,"222.252.24.226"
"January 17th 2020, 04:13:01.424",17,count,"Socket reconnected","34dd2d2c-cee5-46b8-8c6a-7b05cb47c018",Chrome,"117.3.83.111"
"January 17th 2020, 04:14:25.680",5,count,"Socket reconnected","4025a08c-8d95-4eb0-8734-a0991323460a",Safari,"142.214.36.165"
"January 17th 2020, 04:15:24.943",11,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 04:18:24.140",12,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 04:18:30.407",1,count,"Socket reconnected","52db258d-1873-4fbb-b882-2d79193044a0",Chrome,"203.220.140.140"
"January 17th 2020, 04:20:02.441",15,count,"Socket reconnected","f6175e32-8d9d-44a6-9507-602dccf2342a",Chrome,"118.70.68.68"
"January 17th 2020, 04:22:26.340",13,count,"Socket reconnected","d375cb12-603b-4213-bee9-e7dc7dce0aa2",Firefox,"103.221.213.249"
"January 17th 2020, 04:24:22.010",2,count,"Socket reconnected","25a84428-9941-449c-905a-a12ad6b0681f",Chrome,"171.231.242.110"
"January 17th 2020, 04:24:44.723",3,count,"Socket reconnected","7add688a-a17a-407d-b095-3589c39e4e37",Chrome,"14.177.230.125"
"January 17th 2020, 04:28:35.349",6,count,"Socket reconnected","223aef50-9ec0-4bf5-b07e-417c2aecf6ec",Chrome,"14.232.179.161"
"January 17th 2020, 04:28:52.499",10,count,"Socket reconnected","ff928d2a-90d6-47b7-95de-3d16458feef6","Coc Coc","14.244.63.170"
